----------------------------------------------------------------------------------------------------,
hotspot-rodinia-2.0-ft/30_6_40___data_result_30_6_40_txt--final_kernel,7.5111
heartwall-rodinia-2.0-ft/__data_test_avi_1___data_result_1_txt--final_kernel,151.2191
lud-rodinia-2.0-ft/_v__b__i___data_64_dat--final_kernel,0.4702
nw-rodinia-2.0-ft/128_10___data_result_128_10_txt--final_kernel,0.4403
nn-rodinia-2.0-ft/__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt--final_kernel,103.8004
pathfinder-rodinia-2.0-ft/1000_20_5___data_result_1000_20_5_txt--final_kernel,3.9596
srad_v2-rodinia-2.0-ft/__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt--final_kernel,78.9748
streamcluster-rodinia-2.0-ft/3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt--final_kernel,16.6760

----------------------------------------------------------------------------------------------------,
Packet latency average\s*=\s*(.*),
APPS,QV100-SASS
backprop-rodinia-2.0-ft/4096___data_result_4096_txt--final_kernel,27.8312 (2 samples)
bfs-rodinia-2.0-ft/__data_graph4096_txt___data_graph4096_result_txt--final_kernel,5.79825 (16 samples)
hotspot-rodinia-2.0-ft/30_6_40___data_result_30_6_40_txt--final_kernel,47.2874 (7 samples)
heartwall-rodinia-2.0-ft/__data_test_avi_1___data_result_1_txt--final_kernel,6.60518 (1 samples)
lud-rodinia-2.0-ft/_v__b__i___data_64_dat--final_kernel,12.1403 (10 samples)
nw-rodinia-2.0-ft/128_10___data_result_128_10_txt--final_kernel,5.14235 (15 samples)
nn-rodinia-2.0-ft/__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt--final_kernel,45.0832 (4 samples)
pathfinder-rodinia-2.0-ft/1000_20_5___data_result_1000_20_5_txt--final_kernel,5.47926 (4 samples)
srad_v2-rodinia-2.0-ft/__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt--final_kernel,13.7532 (4 samples)
streamcluster-rodinia-2.0-ft/3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt--final_kernel,5.52458 (130 samples)

----------------------------------------------------------------------------------------------------,
gpgpu_simulation_rate\s+=\s+(.*)\s+\(inst\/sec\),
APPS,QV100-SASS
backprop-rodinia-2.0-ft/4096___data_result_4096_txt--final_kernel,654614
bfs-rodinia-2.0-ft/__data_graph4096_txt___data_graph4096_result_txt--final_kernel,86499
hotspot-rodinia-2.0-ft/30_6_40___data_result_30_6_40_txt--final_kernel,1476090
heartwall-rodinia-2.0-ft/__data_test_avi_1___data_result_1_txt--final_kernel,814385
lud-rodinia-2.0-ft/_v__b__i___data_64_dat--final_kernel,38080
nw-rodinia-2.0-ft/128_10___data_result_128_10_txt--final_kernel,45787
nn-rodinia-2.0-ft/__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt--final_kernel,239804
pathfinder-rodinia-2.0-ft/1000_20_5___data_result_1000_20_5_txt--final_kernel,264910
srad_v2-rodinia-2.0-ft/__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt--final_kernel,777732
streamcluster-rodinia-2.0-ft/3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt--final_kernel,261102

----------------------------------------------------------------------------------------------------,
gpgpu_simulation_rate\s+=\s+(.*)\s+\(cycle\/sec\),
APPS,QV100-SASS
backprop-rodinia-2.0-ft/4096___data_result_4096_txt--final_kernel,945
bfs-rodinia-2.0-ft/__data_graph4096_txt___data_graph4096_result_txt--final_kernel,8801
hotspot-rodinia-2.0-ft/30_6_40___data_result_30_6_40_txt--final_kernel,2376
heartwall-rodinia-2.0-ft/__data_test_avi_1___data_result_1_txt--final_kernel,1047
lud-rodinia-2.0-ft/_v__b__i___data_64_dat--final_kernel,11675
nw-rodinia-2.0-ft/128_10___data_result_128_10_txt--final_kernel,10615
nn-rodinia-2.0-ft/__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt--final_kernel,1089
pathfinder-rodinia-2.0-ft/1000_20_5___data_result_1000_20_5_txt--final_kernel,7871
srad_v2-rodinia-2.0-ft/__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt--final_kernel,2148
streamcluster-rodinia-2.0-ft/3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt--final_kernel,15112

----------------------------------------------------------------------------------------------------,
gpgpu_silicon_slowdown\s*=\s*(.*)x,
APPS,QV100-SASS
backprop-rodinia-2.0-ft/4096___data_result_4096_txt--final_kernel,1197883
bfs-rodinia-2.0-ft/__data_graph4096_txt___data_graph4096_result_txt--final_kernel,128621
hotspot-rodinia-2.0-ft/30_6_40___data_result_30_6_40_txt--final_kernel,476430
heartwall-rodinia-2.0-ft/__data_test_avi_1___data_result_1_txt--final_kernel,1081184
lud-rodinia-2.0-ft/_v__b__i___data_64_dat--final_kernel,96959
nw-rodinia-2.0-ft/128_10___data_result_128_10_txt--final_kernel,106641
nn-rodinia-2.0-ft/__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt--final_kernel,1039485
pathfinder-rodinia-2.0-ft/1000_20_5___data_result_1000_20_5_txt--final_kernel,143819
srad_v2-rodinia-2.0-ft/__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt--final_kernel,527001
streamcluster-rodinia-2.0-ft/3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt--final_kernel,74907

----------------------------------------------------------------------------------------------------,
gpu_tot_ipc\s*=\s*(.*),
APPS,QV100-SASS
backprop-rodinia-2.0-ft/4096___data_result_4096_txt--final_kernel,692.5300
bfs-rodinia-2.0-ft/__data_graph4096_txt___data_graph4096_result_txt--final_kernel,9.8276
hotspot-rodinia-2.0-ft/30_6_40___data_result_30_6_40_txt--final_kernel,621.1595
heartwall-rodinia-2.0-ft/__data_test_avi_1___data_result_1_txt--final_kernel,777.7446
lud-rodinia-2.0-ft/_v__b__i___data_64_dat--final_kernel,3.2615
nw-rodinia-2.0-ft/128_10___data_result_128_10_txt--final_kernel,4.3132
nn-rodinia-2.0-ft/__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt--final_kernel,220.0766
pathfinder-rodinia-2.0-ft/1000_20_5___data_result_1000_20_5_txt--final_kernel,33.6533
srad_v2-rodinia-2.0-ft/__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt--final_kernel,362.0367
streamcluster-rodinia-2.0-ft/3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt--final_kernel,17.2768

