----------------------------------------------------------------------------------------------------,
backprop-rodinia-2.0-ft/4096___data_result_4096_txt--final_kernel,952165
bfs-rodinia-2.0-ft/__data_graph4096_txt___data_graph4096_result_txt--final_kernel,172999
hotspot-rodinia-2.0-ft/30_6_40___data_result_30_6_40_txt--final_kernel,2611545
heartwall-rodinia-2.0-ft/__data_test_avi_1___data_result_1_txt--final_kernel,1832366
lud-rodinia-2.0-ft/_v__b__i___data_64_dat--final_kernel,83776
nw-rodinia-2.0-ft/128_10___data_result_128_10_txt--final_kernel,85033
nn-rodinia-2.0-ft/__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt--final_kernel,319739
pathfinder-rodinia-2.0-ft/1000_20_5___data_result_1000_20_5_txt--final_kernel,1059640
srad_v2-rodinia-2.0-ft/__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt--final_kernel,1361031
streamcluster-rodinia-2.0-ft/3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt--final_kernel,415632

----------------------------------------------------------------------------------------------------,
gpgpu_simulation_rate\s+=\s+(.*)\s+\(cycle\/sec\),
APPS,QV100-SASS
backprop-rodinia-2.0-ft/4096___data_result_4096_txt--final_kernel,1393
bfs-rodinia-2.0-ft/__data_graph4096_txt___data_graph4096_result_txt--final_kernel,17427
hotspot-rodinia-2.0-ft/30_6_40___data_result_30_6_40_txt--final_kernel,4192
heartwall-rodinia-2.0-ft/__data_test_avi_1___data_result_1_txt--final_kernel,2258
lud-rodinia-2.0-ft/_v__b__i___data_64_dat--final_kernel,25615
nw-rodinia-2.0-ft/128_10___data_result_128_10_txt--final_kernel,19627
nn-rodinia-2.0-ft/__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt--final_kernel,1440
pathfinder-rodinia-2.0-ft/1000_20_5___data_result_1000_20_5_txt--final_kernel,31217
srad_v2-rodinia-2.0-ft/__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt--final_kernel,3726
streamcluster-rodinia-2.0-ft/3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt--final_kernel,23885

----------------------------------------------------------------------------------------------------,
gpgpu_silicon_slowdown\s*=\s*(.*)x,
APPS,QV100-SASS
backprop-rodinia-2.0-ft/4096___data_result_4096_txt--final_kernel,812634
bfs-rodinia-2.0-ft/__data_graph4096_txt___data_graph4096_result_txt--final_kernel,64956
hotspot-rodinia-2.0-ft/30_6_40___data_result_30_6_40_txt--final_kernel,270038
heartwall-rodinia-2.0-ft/__data_test_avi_1___data_result_1_txt--final_kernel,501328
lud-rodinia-2.0-ft/_v__b__i___data_64_dat--final_kernel,44192
nw-rodinia-2.0-ft/128_10___data_result_128_10_txt--final_kernel,57675
nn-rodinia-2.0-ft/__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt--final_kernel,786111
pathfinder-rodinia-2.0-ft/1000_20_5___data_result_1000_20_5_txt--final_kernel,36262
srad_v2-rodinia-2.0-ft/__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt--final_kernel,303811
streamcluster-rodinia-2.0-ft/3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt--final_kernel,47393

----------------------------------------------------------------------------------------------------,
gpu_tot_ipc\s*=\s*(.*),
APPS,QV100-SASS
backprop-rodinia-2.0-ft/4096___data_result_4096_txt--final_kernel,683.0903
bfs-rodinia-2.0-ft/__data_graph4096_txt___data_graph4096_result_txt--final_kernel,9.9268
hotspot-rodinia-2.0-ft/30_6_40___data_result_30_6_40_txt--final_kernel,622.9146
heartwall-rodinia-2.0-ft/__data_test_avi_1___data_result_1_txt--final_kernel,811.4997
lud-rodinia-2.0-ft/_v__b__i___data_64_dat--final_kernel,3.2705
nw-rodinia-2.0-ft/128_10___data_result_128_10_txt--final_kernel,4.3325
nn-rodinia-2.0-ft/__data_filelist_4_3_30_90___data_filelist_4_3_30_90_result_txt--final_kernel,221.9609
pathfinder-rodinia-2.0-ft/1000_20_5___data_result_1000_20_5_txt--final_kernel,33.9443
srad_v2-rodinia-2.0-ft/__data_matrix128x128_txt_0_127_0_127__5_2___data_result_matrix128x128_1_150_1_100__5_2_txt--final_kernel,365.2428
streamcluster-rodinia-2.0-ft/3_6_16_1024_1024_100_none_output_txt_1___data_result_3_6_16_1024_1024_100_none_1_txt--final_kernel,17.4008

